y_targets
7.500000000000000000e+01
7.508668922960805503e+01
7.517337845921611006e+01
7.526006768882415088e+01
7.534675691843220591e+01
7.543344614804026094e+01
7.552013537764831597e+01
7.560682460725635679e+01
7.569351383686441181e+01
7.578020306647246684e+01
7.586689229608052187e+01
7.595358152568857690e+01
7.604027075529661772e+01
7.612695998490467275e+01
7.621364921451272778e+01
7.630033844412078281e+01
7.638702767372882363e+01
7.647371690333687866e+01
7.656040613294493369e+01
7.664709536255298872e+01
7.673378459216104375e+01
7.682047382176908457e+01
7.690716305137713960e+01
7.699385228098519462e+01
7.708054151059324965e+01
7.716723074020129047e+01
7.725391996980934550e+01
7.734060919941740053e+01
7.742729842902545556e+01
7.751398765863351059e+01
7.760067688824155141e+01
7.768736611784960644e+01
7.777405534745766147e+01
7.786074457706571650e+01
7.794743380667375732e+01
7.803412303628181235e+01
7.812081226588986738e+01
7.820750149549792241e+01
7.829419072510597744e+01
7.838087995471401825e+01
7.846756918432207328e+01
7.855425841393012831e+01
7.864094764353818334e+01
7.872763687314622416e+01
7.881432610275427919e+01
7.890101533236233422e+01
7.898770456197038925e+01
7.907439379157844428e+01
7.916108302118648510e+01
7.924777225079454013e+01
7.933446148040259516e+01
7.942115071001065019e+01
7.950783993961869101e+01
7.959452916922674603e+01
7.968121839883480106e+01
7.976790762844285609e+01
7.985459685805091112e+01
7.994128608765895194e+01
8.002797531726700697e+01
8.011466454687506200e+01
8.020135377648311703e+01
8.028804300609117206e+01
8.037473223569921288e+01
8.046142146530726791e+01
8.054811069491532294e+01
8.063479992452337797e+01
8.072148915413141879e+01
8.080817838373947382e+01
8.089486761334752885e+01
8.098155684295558387e+01
8.106824607256363890e+01
8.115493530217167972e+01
8.124162453177973475e+01
8.132831376138778978e+01
8.141500299099584481e+01
8.150169222060388563e+01
8.158838145021194066e+01
8.167507067981999569e+01
8.176175990942805072e+01
8.184844913903610575e+01
8.193513836864414657e+01
8.202182759825220160e+01
8.210851682786025663e+01
8.219520605746831166e+01
8.228189528707635247e+01
8.236858451668440750e+01
8.245527374629246253e+01
8.254196297590051756e+01
8.262865220550857259e+01
8.271534143511661341e+01
8.280203066472466844e+01
8.288871989433272347e+01
8.297540912394077850e+01
8.306209835354883353e+01
8.314878758315687435e+01
8.323547681276492938e+01
8.332216604237298441e+01
8.340885527198103944e+01
8.349554450158908026e+01
8.358223373119713528e+01
8.366892296080519031e+01
8.375561219041324534e+01
8.384230142002130037e+01
8.392899064962934119e+01
8.401567987923739622e+01
8.410236910884545125e+01
8.418905833845350628e+01
8.427574756806154710e+01
8.436243679766960213e+01
8.444912602727765716e+01
8.453581525688571219e+01
8.462250448649376722e+01
8.470919371610180804e+01
8.479588294570986307e+01
8.488257217531791810e+01
8.496926140492597312e+01
8.505595063453401394e+01
8.514263986414206897e+01
8.522932909375012400e+01
8.531601832335817903e+01
8.540270755296623406e+01
8.548939678257427488e+01
8.557608601218232991e+01
8.566277524179038494e+01
8.574946447139843997e+01
8.583615370100648079e+01
8.592284293061453582e+01
8.600953216022259085e+01
8.609622138983064588e+01
8.618291061943870091e+01
8.626959984904674172e+01
8.635628907865479675e+01
8.644297830826285178e+01
8.652966753787090681e+01
8.661635676747894763e+01
8.670304599708700266e+01
8.678973522669505769e+01
8.687642445630311272e+01
8.696311368591116775e+01
8.704980291551920857e+01
8.713649214512726360e+01
8.722318137473531863e+01
8.730987060434337366e+01
8.739655983395141448e+01
8.748324906355946950e+01
8.756993829316752453e+01
8.765662752277557956e+01
8.774331675238363459e+01
8.783000598199167541e+01
8.791669521159973044e+01
8.800338444120778547e+01
8.809007367081584050e+01
8.817676290042388132e+01
8.826345213003193635e+01
8.835014135963999138e+01
8.843683058924804641e+01
8.852351981885610144e+01
8.861020904846414226e+01
8.869689827807219729e+01
8.878358750768025232e+01
8.887027673728830734e+01
8.895696596689634816e+01
8.904365519650440319e+01
8.913034442611245822e+01
8.921703365572051325e+01
8.930372288532856828e+01
8.939041211493660910e+01
8.947710134454466413e+01
8.956379057415271916e+01
8.965047980376077419e+01
8.973716903336881501e+01
8.982385826297687004e+01
8.991054749258492507e+01
8.999723672219298010e+01
9.008392595180103513e+01
9.017061518140907594e+01
9.025730441101713097e+01
9.034399364062518600e+01
9.043068287023324103e+01
9.051737209984128185e+01
9.060406132944933688e+01
9.069075055905739191e+01
9.077743978866544694e+01
9.086412901827350197e+01
9.095081824788154279e+01
9.103750747748959782e+01
9.112419670709765285e+01
9.121088593670570788e+01
9.129757516631374870e+01
9.138426439592180373e+01
9.147095362552985875e+01
9.155764285513791378e+01
9.164433208474596881e+01
9.173102131435402384e+01
9.181771054396206466e+01
9.190439977357011969e+01
9.199108900317817472e+01
9.207777823278621554e+01
9.216446746239427057e+01
9.225115669200232560e+01
9.233784592161038063e+01
9.242453515121843566e+01
9.251122438082649069e+01
9.259791361043453151e+01
9.268460284004258654e+01
9.277129206965064157e+01
9.285798129925868238e+01
9.294467052886673741e+01
9.303135975847479244e+01
9.311804898808284747e+01
9.320473821769090250e+01
9.329142744729895753e+01
9.337811667690699835e+01
9.346480590651505338e+01
9.355149513612310841e+01
9.363818436573114923e+01
9.372487359533920426e+01
9.381156282494725929e+01
9.389825205455531432e+01
9.398494128416336935e+01
9.407163051377142438e+01
9.415831974337946519e+01
9.424500897298752022e+01
9.433169820259557525e+01
9.441838743220361607e+01
9.450507666181167110e+01
9.459176589141972613e+01
9.467845512102778116e+01
9.476514435063583619e+01
9.485183358024389122e+01
9.493852280985193204e+01
9.502521203945998707e+01
9.511190126906804210e+01
9.519859049867608292e+01
9.528527972828413795e+01
9.537196895789219298e+01
9.545865818750024800e+01
9.554534741710830303e+01
9.563203664671635806e+01
9.571872587632439888e+01
9.580541510593245391e+01
9.589210433554050894e+01
9.597879356514854976e+01
9.606548279475660479e+01
9.615217202436465982e+01
9.623886125397271485e+01
9.632555048358076988e+01
9.641223971318882491e+01
9.649892894279686573e+01
9.658561817240492076e+01
9.667230740201297579e+01
9.675899663162101660e+01
9.684568586122907163e+01
9.693237509083712666e+01
9.701906432044518169e+01
9.710575355005323672e+01
9.719244277966129175e+01
9.727913200926933257e+01
9.736582123887738760e+01
9.745251046848544263e+01
9.753919969809348345e+01
9.762588892770153848e+01
9.771257815730959351e+01
9.779926738691764854e+01
9.788595661652570357e+01
9.797264584613375860e+01
9.805933507574179941e+01
9.814602430534985444e+01
9.823271353495790947e+01
9.831940276456596450e+01
9.840609199417400532e+01
9.849278122378206035e+01
9.857947045339011538e+01
9.866615968299817041e+01
9.875284891260622544e+01
9.883953814221426626e+01
9.892622737182232129e+01
9.901291660143037632e+01
9.909960583103843135e+01
9.918629506064647217e+01
9.927298429025452720e+01
9.935967351986258222e+01
9.944636274947063725e+01
9.953305197907869228e+01
9.961974120868673310e+01
9.970643043829478813e+01
9.979311966790284316e+01
9.987980889751089819e+01
9.996649812711893901e+01
1.000531873567269940e+02
1.001398765863350491e+02
1.002265658159431041e+02
1.003132550455511591e+02
1.003999442751591999e+02
1.004866335047672550e+02
1.005733227343753100e+02
1.006600119639833650e+02
1.007467011935914059e+02
1.008333904231994609e+02
1.009200796528075159e+02
1.010067688824155709e+02
1.010934581120236260e+02
1.011801473416316668e+02
1.012668365712397218e+02
1.013535258008477768e+02
1.014402150304558319e+02
1.015269042600638727e+02
1.016135934896719277e+02
1.017002827192799828e+02
1.017869719488880378e+02
1.018736611784960928e+02
1.019603504081041336e+02
1.020470396377121887e+02
1.021337288673202437e+02
1.022204180969282987e+02
1.023071073265363395e+02
1.023937965561443946e+02
1.024804857857524496e+02
1.025671750153605046e+02
1.026538642449685597e+02
1.027405534745766147e+02
1.028272427041846555e+02
1.029139319337927105e+02
1.030006211634007656e+02
1.030873103930088064e+02
1.031739996226168614e+02
1.032606888522249164e+02
1.033473780818329715e+02
1.034340673114410265e+02
1.035207565410490815e+02
1.036074457706571224e+02
1.036941350002651774e+02
1.037808242298732324e+02
1.038675134594812732e+02
1.039542026890893283e+02
1.040408919186973833e+02
1.041275811483054383e+02
1.042142703779134933e+02
1.043009596075215484e+02
1.043876488371295892e+02
1.044743380667376442e+02
1.045610272963456993e+02
1.046477165259537401e+02
1.047344057555617951e+02
1.048210949851698501e+02
1.049077842147779052e+02
1.049944734443859602e+02
1.050811626739940152e+02
1.051678519036020560e+02
1.052545411332101111e+02
1.053412303628181661e+02
1.054279195924262069e+02
1.055146088220342619e+02
1.056012980516423170e+02
1.056879872812503720e+02
1.057746765108584270e+02
1.058613657404664821e+02
1.059480549700745229e+02
1.060347441996825779e+02
1.061214334292906329e+02
1.062081226588986738e+02
1.062948118885067288e+02
1.063815011181147838e+02
1.064681903477228389e+02
1.065548795773308939e+02
1.066415688069389489e+02
1.067282580365469897e+02
1.068149472661550448e+02
1.069016364957630998e+02
1.069883257253711406e+02
1.070750149549791956e+02
1.071617041845872507e+02
1.072483934141953057e+02
1.073350826438033607e+02
1.074217718734114158e+02
1.075084611030194566e+02
1.075951503326275116e+02
1.076818395622355666e+02
1.077685287918436075e+02
1.078552180214516625e+02
1.079419072510597175e+02
1.080285964806677725e+02
1.081152857102758276e+02
1.082019749398838826e+02
1.082886641694919234e+02
1.083753533990999784e+02
1.084620426287080335e+02
1.085487318583160743e+02
1.086354210879241293e+02
1.087221103175321844e+02
1.088087995471402394e+02
1.088954887767482944e+02
1.089821780063563494e+02
1.090688672359644045e+02
1.091555564655724453e+02
1.092422456951805003e+02
1.093289349247885411e+02
1.094156241543965962e+02
1.095023133840046512e+02
1.095890026136127062e+02
1.096756918432207613e+02
1.097623810728288163e+02
1.098490703024368713e+02
1.099357595320449121e+02
1.100224487616529672e+02
1.101091379912610080e+02
1.101958272208690630e+02
1.102825164504771180e+02
1.103692056800851731e+02
1.104558949096932281e+02
1.105425841393012831e+02
1.106292733689093382e+02
1.107159625985173790e+02
1.108026518281254340e+02
1.108893410577334748e+02
1.109760302873415299e+02
1.110627195169495849e+02
1.111494087465576399e+02
1.112360979761656949e+02
1.113227872057737500e+02
1.114094764353818050e+02
1.114961656649898458e+02
1.115828548945979009e+02
1.116695441242059417e+02
1.117562333538139967e+02
1.118429225834220517e+02
1.119296118130301068e+02
1.120163010426381618e+02
1.121029902722462168e+02
1.121896795018542718e+02
1.122763687314623127e+02
1.123630579610703677e+02
1.124497471906784085e+02
1.125364364202864635e+02
1.126231256498945186e+02
1.127098148795025736e+02
1.127965041091106286e+02
1.128831933387186837e+02
1.129698825683267387e+02
1.130565717979347795e+02
1.131432610275428345e+02
1.132299502571508754e+02
1.133166394867589304e+02
1.134033287163669854e+02
1.134900179459750404e+02
1.135767071755830955e+02
1.136633964051911505e+02
1.137500856347992055e+02
1.138367748644072464e+02
1.139234640940153014e+02
1.140101533236233422e+02
1.140968425532313972e+02
1.141835317828394523e+02
1.142702210124475073e+02
1.143569102420555623e+02
1.144435994716636174e+02
1.145302887012716724e+02
1.146169779308797132e+02
1.147036671604877682e+02
1.147903563900958090e+02
1.148770456197038641e+02
1.149637348493119191e+02
1.150504240789199741e+02
1.151371133085280292e+02
1.152238025381360842e+02
1.153104917677441392e+02
1.153971809973521800e+02
1.154838702269602351e+02
1.155705594565682759e+02
1.156572486861763309e+02
1.157439379157843860e+02
1.158306271453924410e+02
1.159173163750004960e+02
1.160040056046085510e+02
1.160906948342166061e+02
1.161773840638246469e+02
1.162640732934327019e+02
1.163507625230407427e+02
1.164374517526487978e+02
1.165241409822568528e+02
1.166108302118649078e+02
1.166975194414729629e+02
1.167842086710810179e+02
1.168708979006890729e+02
1.169575871302971137e+02
1.170442763599051688e+02
1.171309655895132096e+02
1.172176548191212646e+02
1.173043440487293196e+02
1.173910332783373747e+02
1.174777225079454297e+02
1.175644117375534847e+02
1.176511009671615398e+02
1.177377901967695806e+02
1.178244794263776356e+02
1.179111686559856906e+02
1.179978578855937315e+02
1.180845471152017865e+02
1.181712363448098415e+02
1.182579255744178965e+02
1.183446148040259516e+02
1.184313040336340066e+02
1.185179932632420474e+02
1.186046824928501024e+02
1.186913717224581575e+02
1.187780609520661983e+02
1.188647501816742533e+02
1.189514394112823084e+02
1.190381286408903634e+02
1.191248178704984184e+02
1.192115071001064734e+02
1.192981963297145143e+02
1.193848855593225693e+02
1.194715747889306243e+02
1.195582640185386651e+02
1.196449532481467202e+02
1.197316424777547752e+02
1.198183317073628302e+02
1.199050209369708853e+02
1.199917101665789403e+02
1.200783993961869811e+02
1.201650886257950361e+02
1.202517778554030912e+02
1.203384670850111320e+02
1.204251563146191870e+02
1.205118455442272420e+02
1.205985347738352971e+02
1.206852240034433521e+02
1.207719132330514071e+02
1.208586024626594480e+02
1.209452916922675030e+02
1.210319809218755580e+02
1.211186701514835988e+02
1.212053593810916539e+02
1.212920486106997089e+02
1.213787378403077639e+02
1.214654270699158189e+02
1.215521162995238740e+02
1.216388055291319290e+02
1.217254947587399698e+02
1.218121839883480249e+02
1.218988732179560657e+02
1.219855624475641207e+02
1.220722516771721757e+02
1.221589409067802308e+02
1.222456301363882858e+02
1.223323193659963408e+02
1.224190085956043959e+02
1.225056978252124367e+02
1.225923870548204917e+02
1.226790762844285325e+02
1.227657655140365875e+02
1.228524547436446426e+02
1.229391439732526976e+02
1.230258332028607526e+02
1.231125224324688077e+02
1.231992116620768627e+02
1.232859008916849035e+02
1.233725901212929585e+02
1.234592793509009994e+02
1.235459685805090544e+02
1.236326578101171094e+02
1.237193470397251644e+02
1.238060362693332195e+02
1.238927254989412745e+02
1.239794147285493295e+02
1.240661039581573704e+02
1.241527931877654254e+02
1.242394824173734662e+02
1.243261716469815212e+02
1.244128608765895763e+02
1.244995501061976313e+02
1.245862393358056863e+02
1.246729285654137414e+02
1.247596177950217964e+02
1.248463070246298372e+02
1.249329962542378922e+02
1.250196854838459330e+02
1.251063747134539881e+02
1.251930639430620431e+02
1.252797531726700981e+02
1.253664424022781532e+02
1.254531316318862082e+02
1.255398208614942632e+02
1.256265100911023040e+02
1.257131993207103591e+02
1.257998885503183999e+02
1.258865777799264549e+02
1.259732670095345100e+02
1.260599562391425650e+02
1.261466454687506200e+02
1.262333346983586750e+02
1.263200239279667301e+02
1.264067131575747709e+02
1.264934023871828259e+02
1.265800916167908667e+02
1.266667808463989218e+02
1.267534700760069768e+02
1.268401593056150318e+02
1.269268485352230869e+02
1.270135377648311419e+02
1.271002269944391969e+02
1.271869162240472377e+02
1.272736054536552928e+02
1.273602946832633336e+02
1.274469839128713886e+02
1.275336731424794436e+02
