x_targets
1.250000000000000000e+02
1.249499499499499535e+02
1.248998998998998928e+02
1.248498498498498464e+02
1.247997997997997999e+02
1.247497497497497534e+02
1.246996996996996927e+02
1.246496496496496462e+02
1.245995995995995997e+02
1.245495495495495533e+02
1.244994994994994926e+02
1.244494494494494461e+02
1.243993993993993996e+02
1.243493493493493531e+02
1.242992992992992924e+02
1.242492492492492460e+02
1.241991991991991995e+02
1.241491491491491530e+02
1.240990990990990923e+02
1.240490490490490458e+02
1.239989989989989994e+02
1.239489489489489529e+02
1.238988988988988922e+02
1.238488488488488457e+02
1.237987987987987992e+02
1.237487487487487527e+02
1.236986986986986921e+02
1.236486486486486456e+02
1.235985985985985991e+02
1.235485485485485526e+02
1.234984984984984919e+02
1.234484484484484454e+02
1.233983983983983990e+02
1.233483483483483525e+02
1.232982982982982918e+02
1.232482482482482453e+02
1.231981981981981988e+02
1.231481481481481524e+02
1.230980980980980917e+02
1.230480480480480452e+02
1.229979979979979987e+02
1.229479479479479522e+02
1.228978978978978915e+02
1.228478478478478451e+02
1.227977977977977986e+02
1.227477477477477521e+02
1.226976976976976914e+02
1.226476476476476449e+02
1.225975975975975985e+02
1.225475475475475520e+02
1.224974974974974913e+02
1.224474474474474448e+02
1.223973973973973983e+02
1.223473473473473518e+02
1.222972972972972912e+02
1.222472472472472447e+02
1.221971971971971982e+02
1.221471471471471517e+02
1.220970970970970910e+02
1.220470470470470445e+02
1.219969969969969981e+02
1.219469469469469516e+02
1.218968968968968909e+02
1.218468468468468444e+02
1.217967967967967979e+02
1.217467467467467515e+02
1.216966966966966908e+02
1.216466466466466443e+02
1.215965965965965978e+02
1.215465465465465513e+02
1.214964964964964906e+02
1.214464464464464442e+02
1.213963963963963977e+02
1.213463463463463512e+02
1.212962962962962905e+02
1.212462462462462440e+02
1.211961961961961975e+02
1.211461461461461511e+02
1.210960960960960904e+02
1.210460460460460439e+02
1.209959959959959974e+02
1.209459459459459509e+02
1.208958958958958902e+02
1.208458458458458438e+02
1.207957957957957973e+02
1.207457457457457508e+02
1.206956956956956901e+02
1.206456456456456436e+02
1.205955955955955972e+02
1.205455455455455507e+02
1.204954954954954900e+02
1.204454454454454435e+02
1.203953953953953970e+02
1.203453453453453506e+02
1.202952952952952899e+02
1.202452452452452434e+02
1.201951951951951969e+02
1.201451451451451504e+02
1.200950950950950897e+02
1.200450450450450433e+02
1.199949949949949968e+02
1.199449449449449503e+02
1.198948948948948896e+02
1.198448448448448431e+02
1.197947947947947966e+02
1.197447447447447502e+02
1.196946946946946895e+02
1.196446446446446430e+02
1.195945945945945965e+02
1.195445445445445500e+02
1.194944944944944893e+02
1.194444444444444429e+02
1.193943943943943964e+02
1.193443443443443499e+02
1.192942942942942892e+02
1.192442442442442427e+02
1.191941941941941963e+02
1.191441441441441498e+02
1.190940940940940891e+02
1.190440440440440426e+02
1.189939939939939961e+02
1.189439439439439496e+02
1.188938938938938890e+02
1.188438438438438425e+02
1.187937937937937960e+02
1.187437437437437495e+02
1.186936936936936888e+02
1.186436436436436423e+02
1.185935935935935959e+02
1.185435435435435494e+02
1.184934934934934887e+02
1.184434434434434422e+02
1.183933933933933957e+02
1.183433433433433493e+02
1.182932932932932886e+02
1.182432432432432421e+02
1.181931931931931956e+02
1.181431431431431491e+02
1.180930930930930884e+02
1.180430430430430420e+02
1.179929929929929955e+02
1.179429429429429490e+02
1.178928928928928883e+02
1.178428428428428418e+02
1.177927927927927954e+02
1.177427427427427489e+02
1.176926926926926882e+02
1.176426426426426417e+02
1.175925925925925952e+02
1.175425425425425487e+02
1.174924924924924881e+02
1.174424424424424416e+02
1.173923923923923951e+02
1.173423423423423344e+02
1.172922922922922879e+02
1.172422422422422414e+02
1.171921921921921950e+02
1.171421421421421485e+02
1.170920920920920878e+02
1.170420420420420413e+02
1.169919919919919948e+02
1.169419419419419341e+02
1.168918918918918877e+02
1.168418418418418412e+02
1.167917917917917947e+02
1.167417417417417482e+02
1.166916916916916875e+02
1.166416416416416411e+02
1.165915915915915946e+02
1.165415415415415339e+02
1.164914914914914874e+02
1.164414414414414409e+02
1.163913913913913944e+02
1.163413413413413480e+02
1.162912912912912873e+02
1.162412412412412408e+02
1.161911911911911943e+02
