6.777780677102096263e+01,
6.848994275757931405e+01,
6.919936905055790533e+01,
6.990604144829201516e+01,
7.060991592070161005e+01,
7.131094861203477819e+01,
7.200909584360030635e+01,
7.270431411648897324e+01,
7.339656011428388638e+01,
7.408579070575936498e+01,
7.477196294756831207e+01,
7.545503408691774894e+01,
7.613496156423266825e+01,
7.681170301580775117e+01,
7.748521627644683463e+01,
7.815545938209014309e+01,
7.882239057242887270e+01,
7.948596829350705661e+01,
8.014615120031075435e+01,
8.080289815934401076e+01,
8.145616825119179794e+01,
8.210592077306947090e+01,
8.275211524135886521e+01,
8.339471139413062417e+01,
8.403366919365284105e+01,
8.466894882888558982e+01,
8.530051071796145834e+01,
8.592831551065168583e+01,
8.655232409081791900e+01,
8.717249757884952999e+01,
8.778879733408584229e+01,
8.840118495722387593e+01,
8.900962229271071635e+01,
8.961407143112097629e+01,
9.021449471151866817e+01,
9.081085472380377155e+01,
9.140311431104312589e+01,
9.199123657178552094e+01,
9.257518486236088506e+01,
9.315492279916338703e+01,
9.373041426091842254e+01,
9.430162339093317314e+01,
9.486851459933063779e+01,
9.543105256526722258e+01,
9.598920223913329153e+01,
9.654292884473713343e+01,
9.709219788147164820e+01,
9.763697512646393761e+01,
9.817722663670768668e+01,
9.871291875117790937e+01,
9.924401809292831445e+01,
9.977049157117092193e+01,
1.002923063833377029e+02,
1.008094300171245550e+02,
1.013218302525168468e+02,
1.018294751637970847e+02,
1.023323331215339067e+02,
1.028303727945529999e+02,
1.033235631518890472e+02,
1.038118734647192412e+02,
1.042952733082778565e+02,
1.047737325637519348e+02,
1.052472214201577998e+02,
1.057157103761985297e+02,
1.061791702421020744e+02,
1.066375721414399180e+02,
1.070908875129262583e+02,
1.075390881121976179e+02,
1.079821460135725886e+02,
1.084200336117917516e+02,
1.088527236237377451e+02,
1.092801890901350532e+02,
1.097024033772298992e+02,
1.101193401784494625e+02,
1.105309735160411861e+02,
1.109372777426911938e+02,
1.113382275431223434e+02,
1.117337979356714612e+02,
1.121239642738459708e+02,
1.125087022478593752e+02,
1.128879878861460355e+02,
1.132617975568546882e+02,
1.136301079693208749e+02,
1.139928961755180268e+02,
1.143501395714874036e+02,
1.147018158987463465e+02,
1.150479032456751582e+02,
1.153883800488823539e+02,
1.157232250945481411e+02,
1.160524175197462142e+02,
1.163759368137436780e+02,
1.166937628192788736e+02,
1.170058757338174615e+02,
1.173122561107860662e+02,
1.176128848607841206e+02,
1.179077432527730593e+02,
1.181968129152434841e+02,
1.184800758373598342e+02,
1.187575143700825038e+02,
1.190291112272675633e+02,
1.192948494867437148e+02,
1.195547125913667088e+02,
1.198086843500509531e+02,
1.200567489387782842e+02,
1.202988909015839170e+02,
1.205350951515194851e+02,
1.207653469715929617e+02,
1.209896320156857001e+02,
1.212079363094462821e+02,
1.214202462511611742e+02,
1.216265486126021926e+02,
1.218268305398507181e+02,
1.220210795540986339e+02,
1.222092835524257026e+02,
1.223914308085537783e+02,
1.225675099735773586e+02,
1.227375100766707163e+02,
1.229014205257714565e+02,
1.230592311082404109e+02,
1.232109319914980432e+02,
1.233565137236369793e+02,
1.234959672340110473e+02,
1.236292838338002724e+02,
1.237564552165523679e+02,
1.238774734587002655e+02,
1.239923310200557154e+02,
1.241010207442792108e+02,
1.242035358593257826e+02,
1.242998699778669618e+02,
1.243900170976887694e+02,
1.244739716020656886e+02,
1.245517282601105933e+02,
1.246232822271006739e+02,
1.246886290447793186e+02,
1.247477646416338786e+02,
1.248006853331493318e+02,
1.248473878220378879e+02,
1.248878691984443634e+02,
1.249221269401275691e+02,
1.249501589126173826e+02,
1.249719633693477903e+02,
1.249875389517657283e+02,
1.249968846894156371e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.250000000000000000e+02,
1.244974874371859244e+02,
1.239949748743718629e+02,
1.234924623115577873e+02,
1.229899497487437259e+02,
1.224874371859296502e+02,
1.219849246231155746e+02,
1.214824120603015132e+02,
1.209798994974874375e+02,
1.204773869346733619e+02,
1.199748743718593005e+02,
1.194723618090452248e+02,
1.189698492462311492e+02,
1.184673366834170878e+02,
1.179648241206030121e+02,
1.174623115577889507e+02,
1.169597989949748751e+02,
1.164572864321607994e+02,
1.159547738693467380e+02,
1.154522613065326624e+02,
1.149497487437186010e+02,
1.144472361809045253e+02,
1.139447236180904497e+02,
1.134422110552763883e+02,
1.129396984924623126e+02,
1.124371859296482370e+02,
1.119346733668341756e+02,
1.114321608040200999e+02,
1.109296482412060243e+02,
1.104271356783919629e+02,
1.099246231155778872e+02,
1.094221105527638258e+02,
1.089195979899497502e+02,
1.084170854271356745e+02,
1.079145728643216131e+02,
1.074120603015075375e+02,
1.069095477386934760e+02,
1.064070351758794004e+02,
1.059045226130653248e+02,
1.054020100502512491e+02,
1.048994974874371877e+02,
1.043969849246231263e+02,
1.038944723618090507e+02,
1.033919597989949750e+02,
1.028894472361808994e+02,
1.023869346733668380e+02,
1.018844221105527623e+02,
1.013819095477387009e+02,
1.008793969849246253e+02,
1.003768844221105496e+02,
9.987437185929648820e+01,
9.937185929648241256e+01,
9.886934673366835113e+01,
9.836683417085427550e+01,
9.786432160804019986e+01,
9.736180904522612423e+01,
9.685929648241206280e+01,
9.635678391959800138e+01,
9.585427135678392574e+01,
9.535175879396985010e+01,
9.484924623115577447e+01,
9.434673366834171304e+01,
9.384422110552763741e+01,
9.334170854271357598e+01,
9.283919597989950034e+01,
9.233668341708542471e+01,
9.183417085427136328e+01,
9.133165829145728765e+01,
9.082914572864322622e+01,
9.032663316582915058e+01,
8.982412060301507495e+01,
8.932160804020099931e+01,
8.881909547738693789e+01,
8.831658291457287646e+01,
8.781407035175880083e+01,
8.731155778894472519e+01,
8.680904522613064955e+01,
8.630653266331658813e+01,
8.580402010050251249e+01,
8.530150753768845107e+01,
8.479899497487437543e+01,
8.429648241206029979e+01,
8.379396984924623837e+01,
8.329145728643216273e+01,
8.278894472361810131e+01,
8.228643216080402567e+01,
8.178391959798995003e+01,
8.128140703517587440e+01,
8.077889447236181297e+01,
8.027638190954775155e+01,
7.977386934673367591e+01,
7.927135678391960028e+01,
7.876884422110552464e+01,
7.826633165829146321e+01,
7.776381909547738758e+01,
7.726130653266332615e+01,
7.675879396984925052e+01,
7.625628140703517488e+01,
7.575376884422111345e+01,
7.525125628140703782e+01,
7.474874371859297639e+01,
7.424623115577890076e+01,
7.374371859296482512e+01,
7.324120603015074948e+01,
7.273869346733668806e+01,
7.223618090452262663e+01,
7.173366834170855100e+01,
7.123115577889447536e+01,
7.072864321608039972e+01,
7.022613065326633830e+01,
6.972361809045226266e+01,
6.922110552763820124e+01,
6.871859296482412560e+01,
6.821608040201004997e+01,
6.771356783919598854e+01,
6.721105527638191290e+01,
6.670854271356785148e+01,
6.620603015075377584e+01,
6.570351758793970021e+01,
6.520100502512562457e+01,
6.469849246231156314e+01,
6.419597989949750172e+01,
6.369346733668342608e+01,
6.319095477386935045e+01,
6.268844221105528192e+01,
6.218592964824121339e+01,
6.168341708542713775e+01,
6.118090452261306922e+01,
6.067839195979900069e+01,
6.017587939698492505e+01,
5.967336683417086363e+01,
5.917085427135678799e+01,
5.866834170854272656e+01,
5.816582914572865093e+01,
5.766331658291457529e+01,
5.716080402010051387e+01,
5.665829145728643823e+01,
5.615577889447236259e+01,
5.565326633165830117e+01,
5.515075376884422553e+01,
5.464824120603014990e+01,
5.414572864321608847e+01,
5.364321608040201284e+01,
5.314070351758795141e+01,
5.263819095477387577e+01,
5.213567839195980014e+01,
5.163316582914573871e+01,
5.113065326633166308e+01,
5.062814070351760165e+01,
5.012562814070352601e+01,
4.962311557788945038e+01,
4.912060301507538895e+01,
4.861809045226131332e+01,
4.811557788944723768e+01,
4.761306532663317626e+01,
4.711055276381910062e+01,
4.660804020100502498e+01,
4.610552763819096356e+01,
4.560301507537688792e+01,
4.510050251256282650e+01,
4.459798994974875086e+01,
4.409547738693467522e+01,
4.359296482412061380e+01,
4.309045226130653816e+01,
4.258793969849247674e+01,
4.208542713567840110e+01,
4.158291457286432546e+01,
4.108040201005026404e+01,
4.057788944723618840e+01,
4.007537688442211277e+01,
3.957286432160805134e+01,
3.907035175879397570e+01,
3.856783919597990007e+01,
3.806532663316583864e+01,
3.756281407035176301e+01,
3.706030150753770158e+01,
3.655778894472362595e+01,
3.605527638190955031e+01,
3.555276381909548888e+01,
3.505025125628141325e+01,
3.454773869346735182e+01,
3.404522613065327619e+01,
3.354271356783920055e+01,
3.304020100502513912e+01,
3.253768844221106349e+01,
3.203517587939698785e+01,
3.153266331658292643e+01,
3.103015075376885079e+01,
3.052763819095477515e+01,
3.002512562814071373e+01,
2.952261306532663809e+01,
2.902010050251257667e+01,
2.851758793969850103e+01,
2.801507537688442540e+01,
2.751256281407036397e+01,
2.701005025125628833e+01,
2.650753768844222691e+01,
2.600502512562815127e+01,
2.550251256281407564e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.500000000000000000e+01,
2.550251256281406853e+01,
2.600502512562814061e+01,
2.650753768844221270e+01,
2.701005025125628123e+01,
2.751256281407034976e+01,
2.801507537688442184e+01,
2.851758793969849393e+01,
2.902010050251256246e+01,
2.952261306532663099e+01,
3.002512562814070307e+01,
3.052763819095477515e+01,
3.103015075376884369e+01,
3.153266331658291222e+01,
3.203517587939698785e+01,
3.253768844221105638e+01,
3.304020100502512491e+01,
3.354271356783919344e+01,
3.404522613065326198e+01,
3.454773869346733761e+01,
3.505025125628140614e+01,
3.555276381909547467e+01,
3.605527638190955031e+01,
3.655778894472361884e+01,
3.706030150753768737e+01,
3.756281407035175590e+01,
3.806532663316582443e+01,
3.856783919597990007e+01,
3.907035175879396860e+01,
3.957286432160803713e+01,
4.007537688442211277e+01,
4.057788944723618130e+01,
4.108040201005024983e+01,
4.158291457286431836e+01,
4.208542713567838689e+01,
4.258793969849246253e+01,
4.309045226130653106e+01,
4.359296482412059959e+01,
4.409547738693467522e+01,
4.459798994974874375e+01,
4.510050251256281229e+01,
4.560301507537688082e+01,
4.610552763819094935e+01,
4.660804020100502498e+01,
4.711055276381909351e+01,
4.761306532663316204e+01,
4.811557788944723768e+01,
4.861809045226130621e+01,
4.912060301507537474e+01,
4.962311557788944327e+01,
5.012562814070351180e+01,
5.062814070351758744e+01,
5.113065326633165597e+01,
5.163316582914572450e+01,
5.213567839195980014e+01,
5.263819095477386867e+01,
5.314070351758793720e+01,
5.364321608040200573e+01,
5.414572864321607426e+01,
5.464824120603014990e+01,
5.515075376884421843e+01,
5.565326633165828696e+01,
5.615577889447236259e+01,
5.665829145728643113e+01,
5.716080402010049966e+01,
5.766331658291456819e+01,
5.816582914572863672e+01,
5.866834170854271235e+01,
5.917085427135678088e+01,
5.967336683417084942e+01,
6.017587939698492505e+01,
6.067839195979899358e+01,
6.118090452261306211e+01,
6.168341708542713064e+01,
6.218592964824119917e+01,
6.268844221105527481e+01,
